./UDPPingClient(Version:Version 1.30) pid:11341 Entered with 5 arguements
, server:127.0.0.1 service:5555 msgSize:100 delay:0.100000, traceLevel:1 
./UDPPingClient(Version:Version 1.30) hdrSize (60) + msgSize (100) is less than max allowed msg (64128) 
1574479482.703155,0.000132,0.000062,22200,222,222,0
1574479482.802526,0.000184,0.000079,22300,223,223,0
1574479482.903823,0.000139,0.000065,22400,224,224,0
1574479483.002086,0.000133,0.000084,22500,225,225,0
1574479483.102784,0.000127,0.000060,22600,226,226,0
1574479483.201050,0.000117,0.000052,22700,227,227,0
1574479483.301682,0.000066,0.000034,22800,228,228,0
1574479483.401601,0.000070,0.000019,22900,229,229,0
1574479483.502140,0.000134,0.000060,23000,230,230,0
1574479483.602586,0.000141,0.000069,23100,231,231,0
1574479483.702025,0.000128,0.000064,23200,232,232,0
1574479483.801119,0.000147,0.000072,23300,233,233,0
1574479483.901593,0.000129,0.000057,23400,234,234,0
1574479484.001626,0.000084,0.000021,23500,235,235,0
1574479484.102002,0.000112,0.000046,23600,236,236,0
1574479484.201586,0.000113,0.000043,23700,237,237,0
1574479484.302001,0.000078,0.000020,23800,238,238,0
1574479484.402665,0.000136,0.000064,23900,239,239,0
1574479484.502031,0.000139,0.000063,24000,240,240,0
1574479484.602051,0.000140,0.000061,24100,241,241,0
1574479484.702048,0.000140,0.000067,24200,242,242,0
1574479484.802574,0.000144,0.000065,24300,243,243,0
1574479484.902043,0.000118,0.000050,24400,244,244,0
1574479485.002049,0.000144,0.000069,24500,245,245,0
1574479485.102044,0.000143,0.000067,24600,246,246,0
1574479485.202032,0.000139,0.000061,24700,247,247,0
1574479485.302044,0.000121,0.000048,24800,248,248,0
1574479485.402050,0.000139,0.000063,24900,249,249,0
1574479485.502042,0.000134,0.000057,25000,250,250,0
1574479485.602039,0.000133,0.000057,25100,251,251,0
1574479485.707480,0.000115,0.000049,25200,252,252,0
1574479485.802074,0.000121,0.000057,25300,253,253,0
1574479485.902076,0.000131,0.000064,25400,254,254,0
1574479486.002278,0.000131,0.000059,25500,255,255,0
1574479486.102074,0.000133,0.000060,25600,256,256,0
1574479486.201447,0.000113,0.000049,25700,257,257,0
1574479486.302101,0.000136,0.000061,25800,258,258,0
1574479486.402096,0.000135,0.000061,25900,259,259,0
1574479486.502082,0.000139,0.000064,26000,260,260,0
1574479486.602080,0.000133,0.000061,26100,261,261,0
1574479486.702067,0.000132,0.000058,26200,262,262,0
1574479486.809627,0.000079,0.000020,26300,263,263,0
1574479486.904120,0.000140,0.000068,26400,264,264,0
1574479487.002008,0.000136,0.000061,26500,265,265,0
1574479487.103411,0.000156,0.000073,26600,266,266,0
1574479487.202059,0.000120,0.000052,26700,267,267,0
1574479487.301334,0.000081,0.000019,26800,268,268,0
1574479487.403723,0.000149,0.000069,26900,269,269,0
1574479487.502067,0.000129,0.000062,27000,270,270,0
1574479487.602171,0.000168,0.000077,27100,271,271,0
1574479487.701502,0.000125,0.000061,27200,272,272,0
1574479487.802724,0.000177,0.000078,27300,273,273,0
1574479487.902189,0.000165,0.000077,27400,274,274,0
1574479488.002187,0.000170,0.000076,27500,275,275,0
1574479488.101895,0.000122,0.000061,27600,276,276,0
1574479488.201362,0.000152,0.000066,27700,277,277,0
1574479488.301945,0.000125,0.000060,27800,278,278,0
1574479488.402092,0.000128,0.000062,27900,279,279,0
1574479488.501936,0.000129,0.000061,28000,280,280,0
1574479488.602087,0.000127,0.000061,28100,281,281,0
1574479488.701998,0.000136,0.000061,28200,282,282,0
1574479488.801273,0.000116,0.000051,28300,283,283,0
1574479488.902593,0.000154,0.000075,28400,284,284,0
1574479489.002097,0.000149,0.000074,28500,285,285,0
1574479489.109539,0.000084,0.000021,28600,286,286,0
1574479489.201454,0.000083,0.000021,28700,287,287,0
1574479489.301684,0.000048,0.000019,28800,288,288,0
1574479489.409491,0.000131,0.000063,28900,289,289,0
1574479489.502452,0.000145,0.000063,29000,290,290,0
1574479489.601944,0.000139,0.000065,29100,291,291,0
1574479489.704664,0.000132,0.000068,29200,292,292,0
1574479489.806072,0.000126,0.000060,29300,293,293,0
1574479489.916104,0.000167,0.000076,29400,294,294,0
1574479490.008203,0.000128,0.000062,29500,295,295,0
1574479490.108709,0.000138,0.000064,29600,296,296,0
1574479490.207375,0.000146,0.000064,29700,297,297,0
1574479490.309241,0.000149,0.000072,29800,298,298,0
1574479490.409530,0.000144,0.000068,29900,299,299,0
1574479490.509445,0.000144,0.000062,30000,300,300,0
1574479490.609205,0.000130,0.000051,30100,301,301,0
1574479490.713365,0.000134,0.000065,30200,302,302,0
1574479490.809644,0.000067,0.000034,30300,303,303,0
1574479490.907314,0.000121,0.000048,30400,304,304,0
1574479491.001859,0.000171,0.000063,30500,305,305,0
1574479491.101865,0.000173,0.000068,30600,306,306,0
1574479491.202322,0.000132,0.000060,30700,307,307,0
1574479491.301811,0.000140,0.000106,30800,308,308,0
1574479491.401273,0.000119,0.000055,30900,309,309,0
1574479491.501259,0.000114,0.000052,31000,310,310,0
1574479491.601707,0.000069,0.000038,31100,311,311,0
1574479491.701263,0.000133,0.000061,31200,312,312,0
1574479491.801752,0.000083,0.000020,31300,313,313,0
1574479491.902897,0.000098,0.000055,31400,314,314,0
1574479492.003387,0.000133,0.000061,31500,315,315,0
1574479492.101818,0.000166,0.000077,31600,316,316,0
1574479492.205573,0.000133,0.000058,31700,317,317,0
1574479492.305416,0.000130,0.000062,31800,318,318,0
1574479492.405020,0.000127,0.000061,31900,319,319,0
1574479492.502369,0.000142,0.000063,32000,320,320,0
1574479492.602640,0.000147,0.000064,32100,321,321,0
1574479492.702321,0.000130,0.000061,32200,322,322,0
1574479492.801788,0.000149,0.000074,32300,323,323,0
1574479492.903269,0.000135,0.000062,32400,324,324,0
1574479493.003002,0.000141,0.000062,32500,325,325,0
1574479493.102316,0.000135,0.000062,32600,326,326,0
1574479493.201248,0.000136,0.000062,32700,327,327,0
1574479493.301677,0.000049,0.000019,32800,328,328,0
1574479493.402320,0.000152,0.000075,32900,329,329,0
1574479493.501569,0.000092,0.000050,33000,330,330,0
1574479493.603371,0.000123,0.000054,33100,331,331,0
1574479493.701650,0.000091,0.000034,33200,332,332,0
1574479493.816122,0.000139,0.000062,33300,333,333,0
1574479493.904318,0.000126,0.000055,33400,334,334,0
1574479494.002956,0.000126,0.000055,33500,335,335,0
1574479494.102278,0.000126,0.000055,33600,336,336,0
1574479494.202763,0.000115,0.000055,33700,337,337,0
1574479494.303087,0.000133,0.000060,33800,338,338,0
1574479494.402601,0.000114,0.000052,33900,339,339,0
1574479494.503185,0.000138,0.000065,34000,340,340,0
1574479494.602194,0.000119,0.000047,34100,341,341,0
1574479494.702142,0.000117,0.000054,34200,342,342,0
1574479494.802109,0.000127,0.000062,34300,343,343,0
1574479494.905485,0.000135,0.000061,34400,344,344,0
1574479495.002253,0.000149,0.000063,34500,345,345,0
1574479495.102760,0.000133,0.000062,34600,346,346,0
1574479495.202567,0.000134,0.000061,34700,347,347,0
1574479495.302216,0.000124,0.000055,34800,348,348,0
1574479495.402216,0.000137,0.000064,34900,349,349,0
1574479495.501617,0.000035,0.000016,35000,350,350,0
1574479495.602209,0.000133,0.000060,35100,351,351,0
1574479495.702127,0.000127,0.000062,35200,352,352,0
1574479495.807732,0.000121,0.000056,35300,353,353,0
1574479495.902777,0.000155,0.000070,35400,354,354,0
1574479496.002289,0.000136,0.000062,35500,355,355,0
1574479496.102257,0.000137,0.000062,35600,356,356,0
1574479496.202230,0.000131,0.000063,35700,357,357,0
1574479496.301009,0.000121,0.000057,35800,358,358,0
1574479496.402174,0.000169,0.000073,35900,359,359,0
1574479496.502050,0.000137,0.000062,36000,360,360,0
1574479496.602065,0.000135,0.000061,36100,361,361,0
1574479496.702040,0.000120,0.000052,36200,362,362,0
1574479496.802044,0.000134,0.000062,36300,363,363,0
1574479496.903225,0.000127,0.000055,36400,364,364,0
1574479497.002055,0.000135,0.000061,36500,365,365,0
1574479497.102077,0.000136,0.000062,36600,366,366,0
1574479497.202099,0.000169,0.000077,36700,367,367,0
1574479497.301193,0.000171,0.000077,36800,368,368,0
1574479497.402049,0.000137,0.000063,36900,369,369,0
1574479497.502060,0.000136,0.000061,37000,370,370,0
1574479497.602042,0.000124,0.000050,37100,371,371,0
1574479497.701586,0.000109,0.000047,37200,372,372,0
1574479497.802101,0.000158,0.000065,37300,373,373,0
1574479497.903179,0.000132,0.000058,37400,374,374,0
1574479498.002032,0.000128,0.000056,37500,375,375,0
1574479498.102009,0.000119,0.000043,37600,376,376,0
1574479498.202037,0.000113,0.000047,37700,377,377,0
1574479498.301174,0.000141,0.000062,37800,378,378,0
1574479498.402660,0.000137,0.000062,37900,379,379,0
1574479498.505520,0.000130,0.000062,38000,380,380,0
1574479498.605332,0.000136,0.000061,38100,381,381,0
1574479498.709102,0.000137,0.000061,38200,382,382,0
1574479498.802049,0.000139,0.000061,38300,383,383,0
1574479498.901925,0.000120,0.000049,38400,384,384,0
1574479499.002073,0.000164,0.000073,38500,385,385,0
1574479499.101947,0.000137,0.000063,38600,386,386,0
1574479499.201538,0.000119,0.000052,38700,387,387,0
1574479499.301543,0.000081,0.000020,38800,388,388,0
1574479499.402026,0.000120,0.000054,38900,389,389,0
1574479499.502428,0.000120,0.000054,39000,390,390,0
1574479499.602097,0.000137,0.000062,39100,391,391,0
1574479499.702062,0.000124,0.000053,39200,392,392,0
1574479499.802077,0.000136,0.000062,39300,393,393,0
1574479499.902072,0.000134,0.000058,39400,394,394,0
1574479500.002006,0.000108,0.000043,39500,395,395,0
1574479500.101619,0.000131,0.000063,39600,396,396,0
1574479500.201434,0.000109,0.000042,39700,397,397,0
1574479500.305594,0.000130,0.000062,39800,398,398,0
1574479500.403008,0.000139,0.000061,39900,399,399,0
1574479500.503039,0.000137,0.000065,40000,400,400,0
1574479500.602024,0.000134,0.000066,40100,401,401,0
1574479500.701900,0.000119,0.000053,40200,402,402,0
1574479500.807890,0.000134,0.000062,40300,403,403,0
1574479500.902052,0.000137,0.000068,40400,404,404,0
1574479501.002026,0.000137,0.000062,40500,405,405,0
1574479501.102085,0.000132,0.000064,40600,406,406,0
1574479501.201906,0.000132,0.000058,40700,407,407,0
1574479501.301988,0.000124,0.000047,40800,408,408,0
1574479501.402839,0.000118,0.000057,40900,409,409,0
1574479501.501750,0.000079,0.000030,41000,410,410,0
1574479501.601877,0.000112,0.000050,41100,411,411,0
1574479501.701418,0.000071,0.000021,41200,412,412,0
1574479501.802982,0.000130,0.000065,41300,413,413,0
1574479501.902503,0.000142,0.000062,41400,414,414,0
1574479502.002212,0.000157,0.000075,41500,415,415,0
1574479502.101886,0.000082,0.000020,41600,416,416,0
1574479502.202424,0.000130,0.000066,41700,417,417,0
1574479502.302083,0.000130,0.000062,41800,418,418,0
1574479502.402751,0.000091,0.000021,41900,419,419,0
1574479502.501976,0.000151,0.000077,42000,420,420,0
1574479502.601897,0.000172,0.000068,42100,421,421,0
1574479502.701295,0.000113,0.000051,42200,422,422,0
1574479502.805308,0.000118,0.000052,42300,423,423,0
1574479502.902833,0.000115,0.000053,42400,424,424,0
1574479503.002009,0.000148,0.000073,42500,425,425,0
1574479503.101885,0.000146,0.000060,42600,426,426,0
1574479503.201837,0.000084,0.000021,42700,427,427,0
1574479503.302049,0.000123,0.000056,42800,428,428,0
1574479503.402043,0.000135,0.000060,42900,429,429,0
1574479503.502457,0.000157,0.000075,43000,430,430,0
1574479503.601673,0.000076,0.000020,43100,431,431,0
1574479503.701368,0.000130,0.000059,43200,432,432,0
1574479503.801903,0.000113,0.000050,43300,433,433,0
1574479503.901923,0.000136,0.000061,43400,434,434,0
1574479504.001906,0.000123,0.000054,43500,435,435,0
1574479504.102052,0.000123,0.000054,43600,436,436,0
1574479504.203171,0.000140,0.000055,43700,437,437,0
1574479504.301308,0.000106,0.000050,43800,438,438,0
1574479504.402390,0.000130,0.000055,43900,439,439,0
1574479504.501874,0.000115,0.000049,44000,440,440,0
1574479504.601904,0.000150,0.000062,44100,441,441,0
1574479504.701204,0.000134,0.000061,44200,442,442,0
1574479504.801920,0.000137,0.000061,44300,443,443,0
1574479504.902166,0.000117,0.000053,44400,444,444,0
1574479505.001868,0.000150,0.000054,44500,445,445,0
1574479505.101350,0.000113,0.000047,44600,446,446,0
1574479505.201331,0.000134,0.000063,44700,447,447,0
1574479505.303911,0.000119,0.000050,44800,448,448,0
1574479505.403547,0.000151,0.000071,44900,449,449,0
1574479505.502890,0.000129,0.000055,45000,450,450,0
1574479505.602331,0.000140,0.000062,45100,451,451,0
1574479505.701705,0.000107,0.000042,45200,452,452,0
1574479505.811628,0.000147,0.000070,45300,453,453,0
1574479505.902399,0.000171,0.000075,45400,454,454,0
1574479506.004106,0.000125,0.000054,45500,455,455,0
1574479506.101678,0.000096,0.000036,45600,456,456,0
1574479506.201771,0.000138,0.000074,45700,457,457,0
1574479506.302218,0.000144,0.000072,45800,458,458,0
1574479506.402247,0.000115,0.000050,45900,459,459,0
1574479506.502791,0.000129,0.000060,46000,460,460,0
1574479506.601784,0.000111,0.000048,46100,461,461,0
1574479506.701825,0.000125,0.000053,46200,462,462,0
1574479506.801649,0.000076,0.000020,46300,463,463,0
1574479506.902716,0.000137,0.000069,46400,464,464,0
1574479507.002280,0.000123,0.000057,46500,465,465,0
1574479507.102957,0.000127,0.000062,46600,466,466,0
1574479507.205178,0.000132,0.000060,46700,467,467,0
1574479507.301679,0.000046,0.000018,46800,468,468,0
1574479507.405338,0.000141,0.000063,46900,469,469,0
1574479507.502695,0.000132,0.000060,47000,470,470,0
1574479507.601696,0.000050,0.000030,47100,471,471,0
1574479507.701662,0.000055,0.000021,47200,472,472,0
1574479507.801462,0.000129,0.000056,47300,473,473,0
1574479507.902770,0.000135,0.000061,47400,474,474,0
1574479508.002762,0.000126,0.000055,47500,475,475,0
1574479508.102825,0.000118,0.000053,47600,476,476,0
1574479508.203719,0.000137,0.000062,47700,477,477,0
1574479508.302911,0.000135,0.000062,47800,478,478,0
1574479508.403743,0.000134,0.000061,47900,479,479,0
1574479508.501526,0.000128,0.000057,48000,480,480,0
1574479508.602066,0.000131,0.000061,48100,481,481,0
1574479508.705494,0.000135,0.000067,48200,482,482,0
1574479508.801571,0.000070,0.000018,48300,483,483,0
1574479508.903160,0.000125,0.000059,48400,484,484,0
1574479509.001656,0.000051,0.000020,48500,485,485,0
1574479509.102062,0.000123,0.000050,48600,486,486,0
1574479509.205395,0.000135,0.000063,48700,487,487,0
1574479509.300664,0.000126,0.000042,48800,488,488,0
1574479509.405360,0.000119,0.000050,48900,489,489,0
1574479509.502698,0.000122,0.000055,49000,490,490,0
1574479509.601519,0.000049,0.000019,49100,491,491,0
1574479509.701421,0.000112,0.000052,49200,492,492,0
1574479509.801961,0.000055,0.000022,49300,493,493,0
1574479509.902059,0.000129,0.000063,49400,494,494,0
1574479510.003289,0.000138,0.000063,49500,495,495,0
1574479510.102100,0.000138,0.000065,49600,496,496,0
1574479510.201266,0.000105,0.000048,49700,497,497,0
1574479510.304661,0.000116,0.000053,49800,498,498,0
1574479510.402101,0.000131,0.000062,49900,499,499,0
1574479510.501519,0.000115,0.000049,50000,500,500,0
1574479510.602584,0.000125,0.000056,50100,501,501,0
1574479510.701567,0.000075,0.000019,50200,502,502,0
1574479510.807647,0.000139,0.000066,50300,503,503,0
1574479510.901557,0.000074,0.000021,50400,504,504,0
1574479511.002135,0.000121,0.000055,50500,505,505,0
1574479511.102160,0.000135,0.000061,50600,506,506,0
1574479511.202013,0.000144,0.000062,50700,507,507,0
1574479511.302104,0.000143,0.000067,50800,508,508,0
1574479511.402086,0.000135,0.000061,50900,509,509,0
